,Country,Year,Total_Energy_Consumption_EJ,Energy Consumption EJ,Fuel type,Region,Income group,"GDP (nominal, 2023)",GDP (abbrev.),GDP growth,Population -2023,GDP per capita,Share of World GDP
8469,Greece,1984,0.752895475,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8470,Greece,1984,0.752895475,0.500986934,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8471,Greece,1984,0.752895475,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8472,Greece,1984,0.752895475,0.0,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8473,Greece,1985,0.795277898,0.253092051,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8474,Greece,1985,0.795277898,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8475,Greece,1985,0.795277898,0.029859677,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8476,Greece,1985,0.795277898,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8477,Greece,1985,0.795277898,0.50933367,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8478,Greece,1985,0.795277898,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8479,Greece,1985,0.795277898,0.0,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8480,Greece,1986,0.79696839,0.241536498,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8481,Greece,1986,0.79696839,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8482,Greece,1986,0.79696839,0.034437098,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8483,Greece,1986,0.79696839,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8484,Greece,1986,0.79696839,0.516895294,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8485,Greece,1986,0.79696839,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8486,Greece,1986,0.79696839,0.0,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8487,Greece,1987,0.871489007,0.27574265,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8488,Greece,1987,0.871489007,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8489,Greece,1987,0.871489007,0.029593548,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8490,Greece,1987,0.871489007,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8491,Greece,1987,0.871489007,0.561462164,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8492,Greece,1987,0.871489007,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8493,Greece,1987,0.871489007,1.06452e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8494,Greece,1988,0.920162033,0.309488267,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8495,Greece,1988,0.920162033,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8496,Greece,1988,0.920162033,0.025186451,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8497,Greece,1988,0.920162033,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8498,Greece,1988,0.920162033,0.579863369,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8499,Greece,1988,0.920162033,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8500,Greece,1988,0.920162033,1.06452e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8501,Greece,1989,0.997450956,0.332724988,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8502,Greece,1989,0.997450956,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8503,Greece,1989,0.997450956,0.020225806,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8504,Greece,1989,0.997450956,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8505,Greece,1989,0.997450956,0.638828516,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8506,Greece,1989,0.997450956,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8507,Greece,1989,0.997450956,1.06452e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8508,Greece,1990,1.034324894,0.337415755,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8509,Greece,1990,1.034324894,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8510,Greece,1990,1.034324894,0.01883129,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8511,Greece,1990,1.034324894,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8512,Greece,1990,1.034324894,0.672273159,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8513,Greece,1990,1.034324894,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8514,Greece,1990,1.034324894,2.12903e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8515,Greece,1991,1.049336275,0.324617088,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8516,Greece,1991,1.049336275,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8517,Greece,1991,1.049336275,0.032989357,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8518,Greece,1991,1.049336275,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8519,Greece,1991,1.049336275,0.68599534,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8520,Greece,1991,1.049336275,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8521,Greece,1991,1.049336275,2.12903e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8522,Greece,1992,1.067826306,0.338717639,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8523,Greece,1992,1.067826306,1.14919e-05,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8524,Greece,1992,1.067826306,0.023451291,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8525,Greece,1992,1.067826306,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8526,Greece,1992,1.067826306,0.700281322,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8527,Greece,1992,1.067826306,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8528,Greece,1992,1.067826306,8.51613e-05,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8529,Greece,1993,1.08191101,0.338570178,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8530,Greece,1993,1.08191101,1.14919e-05,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8531,Greece,1993,1.08191101,0.024292259,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8532,Greece,1993,1.08191101,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8533,Greece,1993,1.08191101,0.714643359,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8534,Greece,1993,1.08191101,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8535,Greece,1993,1.08191101,0.000500323,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8536,Greece,1994,1.100316225,0.339296728,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8537,Greece,1994,1.100316225,1.14919e-05,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8538,Greece,1994,1.100316225,0.027666774,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8539,Greece,1994,1.100316225,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8540,Greece,1994,1.100316225,0.73095566,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8541,Greece,1994,1.100316225,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8542,Greece,1994,1.100316225,0.000393871,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8543,Greece,1995,1.140458555,0.338155121,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8544,Greece,1995,1.140458555,1.14919e-05,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8545,Greece,1995,1.140458555,0.037566774,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8546,Greece,1995,1.140458555,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8547,Greece,1995,1.140458555,0.762526333,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8548,Greece,1995,1.140458555,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8549,Greece,1995,1.140458555,0.000361935,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8550,Greece,1996,1.169282223,0.328958899,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8551,Greece,1996,1.169282223,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8552,Greece,1996,1.169282223,0.04628516,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8553,Greece,1996,1.169282223,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8554,Greece,1996,1.169282223,0.791569948,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8555,Greece,1996,1.169282223,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8556,Greece,1996,1.169282223,0.000404516,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8557,Greece,1997,1.202557519,0.354279578,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8558,Greece,1997,1.202557519,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8559,Greece,1997,1.202557519,0.041324515,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8560,Greece,1997,1.202557519,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8561,Greece,1997,1.202557519,0.799410701,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8562,Greece,1997,1.202557519,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8563,Greece,1997,1.202557519,0.000383226,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8564,Greece,1998,1.277182472,0.370621622,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8565,Greece,1998,1.277182472,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8566,Greece,1998,1.277182472,0.039568063,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8567,Greece,1998,1.277182472,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8568,Greece,1998,1.277182472,0.83692503,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8569,Greece,1998,1.277182472,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8570,Greece,1998,1.277182472,0.000745161,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8571,Greece,1999,1.276937504,0.356504142,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8572,Greece,1999,1.276937504,1.14919e-05,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8573,Greece,1999,1.276937504,0.048882581,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8574,Greece,1999,1.276937504,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8575,Greece,1999,1.276937504,0.81724143,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8576,Greece,1999,1.276937504,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8577,Greece,1999,1.276937504,0.001724516,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8578,Greece,2000,1.342987549,0.377812088,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8579,Greece,2000,1.342987549,0.0,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8580,Greece,2000,1.342987549,0.039312582,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8581,Greece,2000,1.342987549,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8582,Greece,2000,1.342987549,0.85049516,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8583,Greece,2000,1.342987549,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8584,Greece,2000,1.342987549,0.004800968,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8585,Greece,2001,1.353690803,0.390513808,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8586,Greece,2001,1.353690803,0.000907863,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8587,Greece,2001,1.353690803,0.02217795,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8588,Greece,2001,1.353690803,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8589,Greece,2001,1.353690803,0.862454534,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8590,Greece,2001,1.353690803,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8591,Greece,2001,1.353690803,0.007995483,Wind,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8592,Greece,2002,1.354934048,0.375716269,Coal,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8593,Greece,2002,1.354934048,0.001447984,Geo Biomass & other,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8594,Greece,2002,1.354934048,0.029421853,Hydropower,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8595,Greece,2002,1.354934048,0.0,Nuclear Energy,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8596,Greece,2002,1.354934048,0.866608858,Oil,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
8597,Greece,2002,1.354934048,0.0,Solar,Europe & Central Asia,High income,243498000000,$243 billion,0.0233,10242908,23772,0.0023
